item,condition,word_position,word,region,stor
23,RB,6,who,WHO,36.481719376405174
23,RB,7,questioned,V2,29.37228920418344
23,RB,8,the,THE,21.60600835925246
23,RB,9,pilot,N1,19.2008220868339
23,RB,10,who,WHO,17.586786363322137
23,RB,11,warned,V1,18.743073858717207
23,RB,12,the,THE,10.108295375784975
23,RB,13,chef,N4,1.8438291305218628
24,CE,1,The,THE,0.0
24,CE,2,nurse,N1,21.040683585662045
24,CE,3,who,WHO,21.24982687186208
24,CE,4,the,THE,31.94780438528977
24,CE,5,teacher,N2,46.28671429546297
24,CE,6,who,WHO,40.92023851479205
24,CE,7,the,THE,24.00073314199735
24,CE,8,guard,N3,40.0886541567368
24,CE,9,attacked,V3,26.555191240284334
24,CE,10,praised,V2,6.961072928592775
24,CE,11,avoided,V1,7.689259669677974
24,CE,12,the,THE,9.167400842796027
24,CE,13,reporter,N4,0.6896258827954881
24,RB,1,The,THE,0.0
24,RB,2,guard,N3,21.040683585662045
24,RB,3,attacked,V3,18.804410374758028
24,RB,4,the,THE,7.179738872673255
24,RB,5,teacher,N2,14.681768568034009
24,RB,6,who,WHO,11.842970908140604
24,RB,7,praised,V2,14.586407047342153
24,RB,8,the,THE,13.948628799159142
24,RB,9,nurse,N1,12.745969277646628
24,RB,10,who,WHO,13.578719871555208
24,RB,11,avoided,V1,8.082713341965269
24,RB,12,the,THE,6.9176103571650405
24,RB,13,reporter,N4,0.26385031931347175
25,CE,1,The,THE,0.0
25,CE,2,writer,N1,21.040683585662045
25,CE,3,who,WHO,35.59895237951388
25,CE,4,the,THE,46.99594409031031
25,CE,5,guard,N2,42.118200007728774
25,CE,6,who,WHO,52.085569766858924
25,CE,7,the,THE,26.935656548989552
25,CE,8,teacher,N3,42.41895475441643
25,CE,9,called,V3,25.07609357759182
25,CE,10,attacked,V2,10.27241181832551
25,CE,11,helped,V1,10.750461458991495
25,CE,12,the,THE,2.1196253746734217
25,CE,13,actor,N4,0.8710832245025218
25,RB,1,The,THE,0.0
25,RB,2,teacher,N3,21.040683585662045
25,RB,3,called,V3,26.550246868059016
25,RB,4,the,THE,20.025982161953156
25,RB,5,guard,N2,38.24903167079769
25,RB,6,who,WHO,13.428227205341804
25,RB,7,attacked,V2,22.90638349998184
25,RB,8,the,THE,18.509705418784105
25,RB,9,writer,N1,18.511781593345322
25,RB,10,who,WHO,10.978916978026556
25,RB,11,helped,V1,12.71789001420556
25,RB,12,the,THE,8.226605863576872
25,RB,13,actor,N4,1.1415830412243748
26,CE,1,The,THE,0.0
26,CE,2,pilot,N1,21.040683585662045
26,CE,3,who,WHO,24.968741877936267
26,CE,4,the,THE,35.10424325241111
26,CE,5,artist,N2,38.03581514749462
26,CE,6,who,WHO,59.31835862299564
26,CE,7,the,THE,34.01830695868014
26,CE,8,baker,N3,41.418728594482715
26,CE,9,called,V3,34.04608215679448
26,CE,10,trusted,V2,14.71481221818139
